               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11431,            0.040362,            0.043768,          0.00044829,            0.027893,          0.00029333,          8.2286e-05,             0.10747,             0.03179,            0.041478,            0.070588,            0.003268,            0.003268
                   1,             0.10746,            0.044418,            0.038684,            0.000482,            0.032459,          0.00033694,           9.545e-05,              0.1022,            0.032831,            0.031799,            0.040556,           0.0065686,           0.0065686
                   2,             0.10267,            0.040741,             0.02792,          0.00073024,            0.061357,          0.00085749,          0.00025927,             0.10178,            0.050965,            0.022644,             0.01049,           0.0098363,           0.0098363
                   3,             0.09537,            0.036805,            0.022028,          0.00055384,            0.024423,           0.0003123,          8.8556e-05,             0.10361,            0.035995,             0.02364,           0.0098515,           0.0098515,           0.0098515
                   4,            0.085792,            0.035953,            0.017982,              0.7596,            0.010828,           0.0024763,           0.0007777,            0.097791,            0.032523,            0.022718,           0.0098515,           0.0098515,           0.0098515
                   5,            0.079102,            0.033866,            0.015747,             0.38791,             0.10456,            0.072668,            0.025529,            0.080195,            0.031404,            0.015605,            0.009802,            0.009802,            0.009802
                   6,            0.074048,            0.032993,            0.013063,             0.53831,           0.0036092,           0.0034531,           0.0011681,             0.10352,             0.03224,            0.021274,           0.0097525,           0.0097525,           0.0097525
                   7,            0.071131,            0.031422,            0.012374,             0.38438,            0.073503,            0.056182,             0.01913,            0.088934,            0.033709,            0.029245,            0.009703,            0.009703,            0.009703
                   8,             0.06798,            0.030604,            0.010552,             0.53179,             0.18372,             0.16389,            0.061406,            0.070885,            0.027483,            0.018257,           0.0096535,           0.0096535,           0.0096535
                   9,            0.065721,            0.029509,            0.010566,              0.5515,              0.2205,             0.21099,            0.082233,            0.060454,            0.025397,           0.0086431,            0.009604,            0.009604,            0.009604
                  10,            0.064152,            0.030462,           0.0097627,             0.59847,             0.20942,             0.22448,            0.090066,            0.061905,            0.025704,            0.009481,           0.0095545,           0.0095545,           0.0095545
                  11,            0.062584,            0.029747,           0.0090709,             0.55731,              0.1831,             0.18849,            0.075119,            0.063036,            0.028125,            0.010923,            0.009505,            0.009505,            0.009505
                  12,            0.061495,            0.029132,           0.0083924,             0.55029,             0.25283,             0.23136,            0.089618,             0.06072,            0.031824,           0.0078899,           0.0094555,           0.0094555,           0.0094555
                  13,            0.059644,            0.028561,           0.0084856,              0.4999,             0.17303,             0.15722,             0.06357,            0.064752,            0.029568,            0.015697,            0.009406,            0.009406,            0.009406
                  14,            0.058581,            0.029038,           0.0084278,             0.64394,             0.30548,             0.30242,             0.12266,            0.056123,            0.023462,           0.0090724,           0.0093565,           0.0093565,           0.0093565
                  15,            0.057916,            0.028058,           0.0078625,             0.65357,              0.2696,             0.28239,             0.11695,            0.056226,            0.023612,           0.0073582,            0.009307,            0.009307,            0.009307
                  16,            0.056871,             0.02579,           0.0075553,             0.58327,             0.20636,             0.21543,            0.087495,            0.062786,            0.027479,            0.011507,           0.0092575,           0.0092575,           0.0092575
                  17,            0.056413,            0.026805,           0.0074289,             0.58861,             0.23608,             0.23327,            0.099154,            0.058856,            0.027976,            0.008615,            0.009208,            0.009208,            0.009208
                  18,            0.056042,            0.026753,           0.0072319,             0.68677,             0.31375,             0.35558,             0.15505,            0.049725,            0.021458,           0.0062575,           0.0091585,           0.0091585,           0.0091585
                  19,            0.054102,            0.027254,           0.0071156,             0.70427,             0.30685,             0.34361,             0.14822,            0.050503,            0.021546,           0.0062386,            0.009109,            0.009109,            0.009109
                  20,            0.054917,             0.02631,            0.007019,             0.71512,             0.34322,             0.37993,             0.16291,            0.049327,            0.021471,           0.0059889,           0.0090595,           0.0090595,           0.0090595
                  21,            0.054183,            0.026054,           0.0070106,             0.67331,             0.29887,              0.3329,             0.14391,            0.051727,            0.022999,           0.0075616,             0.00901,             0.00901,             0.00901
                  22,            0.053615,            0.026743,           0.0068528,             0.68293,             0.28954,             0.32209,             0.14271,            0.052209,            0.025001,           0.0069922,           0.0089605,           0.0089605,           0.0089605
                  23,            0.052539,             0.02632,           0.0066829,              0.6731,             0.30728,             0.32898,             0.14169,             0.05292,            0.024165,           0.0073121,            0.008911,            0.008911,            0.008911
                  24,            0.053323,            0.025993,           0.0065707,             0.64594,              0.2769,             0.28287,             0.11958,             0.06014,            0.029018,           0.0096174,           0.0088615,           0.0088615,           0.0088615
                  25,            0.052314,            0.026119,           0.0068152,             0.64638,             0.32164,             0.30182,             0.12497,            0.053617,             0.02904,           0.0078112,            0.008812,            0.008812,            0.008812
                  26,            0.051022,            0.024993,           0.0064222,             0.72229,             0.32373,             0.37247,             0.16624,            0.049762,            0.023057,           0.0061557,           0.0087625,           0.0087625,           0.0087625
                  27,            0.050966,            0.025037,           0.0065329,             0.74418,             0.37791,             0.42285,             0.18964,            0.045819,            0.020306,           0.0050479,            0.008713,            0.008713,            0.008713
                  28,            0.051199,            0.025973,           0.0062379,             0.75342,             0.37986,              0.4275,             0.19663,            0.045914,             0.02008,           0.0056564,           0.0086635,           0.0086635,           0.0086635
                  29,            0.050974,            0.025657,           0.0061348,             0.75491,             0.38222,             0.42685,             0.19287,            0.045685,            0.020167,           0.0054584,            0.008614,            0.008614,            0.008614
                  30,            0.049085,            0.023794,           0.0055453,             0.76476,                0.36,             0.42076,             0.18817,            0.046806,            0.021169,           0.0052999,           0.0085645,           0.0085645,           0.0085645
                  31,            0.049226,            0.024592,           0.0059025,             0.77931,             0.38464,             0.45791,             0.21636,             0.04422,             0.01973,           0.0048697,            0.008515,            0.008515,            0.008515
                  32,            0.049743,            0.024904,            0.005601,             0.79646,             0.38736,             0.47063,             0.22281,            0.043787,            0.019505,           0.0045211,           0.0084655,           0.0084655,           0.0084655
                  33,            0.049419,            0.025055,           0.0062815,             0.79668,             0.37411,              0.4631,             0.21754,            0.045157,            0.020055,            0.004878,            0.008416,            0.008416,            0.008416
                  34,            0.048972,            0.024702,            0.005211,              0.7484,             0.37606,             0.44788,             0.20919,            0.046235,            0.020496,            0.005142,           0.0083665,           0.0083665,           0.0083665
                  35,            0.046958,            0.024392,           0.0054109,              0.7879,             0.40055,             0.46257,             0.21876,            0.043507,            0.019336,           0.0043831,            0.008317,            0.008317,            0.008317
                  36,            0.048034,            0.023962,           0.0056153,             0.77401,             0.36036,             0.44303,             0.21265,            0.045848,            0.020271,           0.0066231,           0.0082675,           0.0082675,           0.0082675
                  37,            0.048727,             0.02444,           0.0060393,             0.76767,             0.36883,             0.45806,             0.21234,            0.045816,            0.020862,           0.0053125,            0.008218,            0.008218,            0.008218
                  38,            0.048177,            0.024278,            0.005827,             0.79584,             0.40421,             0.49814,             0.23488,            0.042998,            0.019227,           0.0044134,           0.0081685,           0.0081685,           0.0081685
                  39,            0.047345,             0.02533,           0.0052601,             0.80096,             0.38757,              0.4691,             0.21897,            0.044776,            0.020532,           0.0049173,            0.008119,            0.008119,            0.008119
                  40,            0.047126,            0.023611,           0.0053386,             0.76886,             0.38851,             0.47057,             0.21705,             0.04414,            0.019778,           0.0047687,           0.0080695,           0.0080695,           0.0080695
                  41,            0.047869,            0.024334,           0.0054475,             0.78187,             0.41658,             0.50807,             0.24611,            0.042597,            0.019226,           0.0045295,             0.00802,             0.00802,             0.00802
                  42,            0.047042,            0.023143,           0.0049519,             0.80467,             0.41112,             0.52392,             0.24556,             0.04251,            0.019155,           0.0045824,           0.0079705,           0.0079705,           0.0079705
                  43,            0.046894,            0.023391,           0.0049623,             0.79094,              0.4178,             0.51244,             0.23934,            0.043922,            0.019612,           0.0049991,            0.007921,            0.007921,            0.007921
                  44,            0.046791,            0.023121,           0.0051442,             0.79522,             0.42521,             0.50896,              0.2384,            0.042408,            0.019086,            0.004228,           0.0078715,           0.0078715,           0.0078715
                  45,            0.046337,            0.023039,           0.0050922,             0.78183,             0.43358,             0.52599,             0.25391,            0.041971,            0.019113,           0.0043625,            0.007822,            0.007822,            0.007822
                  46,            0.046078,            0.023414,           0.0050463,             0.80645,              0.4208,             0.52076,             0.24677,            0.041703,             0.01904,           0.0042988,           0.0077725,           0.0077725,           0.0077725
                  47,            0.044702,            0.022609,           0.0045689,             0.79064,              0.4198,             0.51372,             0.24599,            0.042683,            0.019396,           0.0043572,            0.007723,            0.007723,            0.007723
                  48,            0.045644,            0.021755,           0.0051089,              0.7861,             0.42533,             0.52268,             0.24899,            0.041885,            0.019914,            0.004223,           0.0076735,           0.0076735,           0.0076735
                  49,            0.045004,            0.022212,           0.0047926,              0.7854,             0.40079,             0.51917,             0.24811,            0.042652,            0.019681,           0.0045402,            0.007624,            0.007624,            0.007624
                  50,            0.044942,            0.022998,           0.0050905,             0.81218,             0.43201,             0.53668,             0.25801,            0.041392,            0.018627,           0.0042791,           0.0075745,           0.0075745,           0.0075745
                  51,            0.044674,            0.023123,           0.0047254,             0.81195,             0.44965,             0.55629,             0.27242,            0.041323,            0.018559,           0.0039156,            0.007525,            0.007525,            0.007525
