               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.047992,             0.02397,           0.0054753,              0.7738,             0.40021,             0.49709,             0.23612,            0.046216,            0.019032,           0.0044332,            0.008317,            0.008317,            0.008317
                  36,            0.047393,            0.023743,           0.0054525,             0.77792,             0.42097,             0.50509,             0.23747,             0.04671,            0.019077,           0.0048864,           0.0082675,           0.0082675,           0.0082675
                  37,            0.046963,            0.023639,           0.0052507,             0.77296,             0.40681,             0.49588,             0.23447,            0.045601,             0.01898,           0.0049371,            0.008218,            0.008218,            0.008218
                  38,            0.046766,            0.023614,           0.0052409,             0.80917,             0.42419,             0.52333,             0.24614,             0.04508,            0.018671,           0.0050163,           0.0081685,           0.0081685,           0.0081685
                  39,            0.046789,            0.023481,           0.0052336,             0.80016,              0.3887,             0.50573,             0.23956,            0.046199,            0.019622,           0.0050177,            0.008119,            0.008119,            0.008119
                  40,            0.046727,            0.023277,           0.0054199,             0.76948,             0.43973,             0.53146,             0.25266,            0.046083,            0.018875,           0.0046884,           0.0080695,           0.0080695,           0.0080695
                  41,            0.046458,            0.022895,           0.0052924,             0.79987,             0.41747,             0.50855,             0.24581,            0.045738,            0.018933,           0.0047267,             0.00802,             0.00802,             0.00802
                  42,            0.045979,            0.023238,           0.0051634,              0.6732,             0.48048,             0.50197,             0.24163,            0.045916,            0.020054,           0.0048303,           0.0079705,           0.0079705,           0.0079705
                  43,            0.045958,             0.02278,           0.0048763,             0.71386,             0.49269,             0.53158,             0.26733,            0.044157,            0.018365,           0.0043065,            0.007921,            0.007921,            0.007921
                  44,            0.045129,            0.023131,           0.0049647,             0.73415,             0.49175,             0.54324,             0.26492,             0.04371,            0.018297,           0.0042278,           0.0078715,           0.0078715,           0.0078715
                  45,            0.045044,            0.023001,           0.0047766,             0.61957,              0.4535,             0.47639,             0.22469,            0.046636,            0.020093,           0.0064162,            0.007822,            0.007822,            0.007822
                  46,            0.045484,            0.022651,           0.0049018,             0.76388,             0.45603,             0.53059,             0.25904,            0.044708,            0.019069,           0.0048733,           0.0077725,           0.0077725,           0.0077725
