               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  96,            0.041644,            0.021657,           0.0038398,             0.74916,             0.59838,             0.65982,             0.32977,            0.038998,            0.017967,           0.0034533,           0.0052975,           0.0052975,           0.0052975
                  97,            0.041775,            0.021921,           0.0036317,             0.79456,             0.55929,             0.63855,              0.3288,            0.038896,             0.01781,           0.0032994,            0.005248,            0.005248,            0.005248
                  98,            0.040973,            0.021028,           0.0038313,             0.75753,             0.57366,             0.64835,             0.32791,            0.038832,            0.017917,           0.0034169,           0.0051985,           0.0051985,           0.0051985
                  99,            0.041232,            0.020716,           0.0037374,             0.76423,             0.60088,             0.65497,             0.32301,            0.038627,            0.017785,           0.0034322,            0.005149,            0.005149,            0.005149
                 100,            0.041721,            0.021851,           0.0038026,             0.78715,             0.55978,             0.64543,             0.32402,             0.03865,            0.017878,           0.0034362,           0.0050995,           0.0050995,           0.0050995
                 101,            0.040823,            0.021008,           0.0034254,             0.78719,             0.54592,             0.62788,             0.32147,            0.038657,            0.017847,           0.0036076,             0.00505,             0.00505,             0.00505
                 102,            0.040467,            0.021238,           0.0034939,             0.76671,             0.55364,             0.63634,             0.32369,            0.038584,            0.017859,           0.0034355,           0.0050005,           0.0050005,           0.0050005
                 103,             0.04072,            0.021332,            0.003547,             0.79842,             0.56406,             0.64934,             0.33483,            0.038521,            0.017771,           0.0036173,            0.004951,            0.004951,            0.004951
                 104,            0.040822,            0.021135,           0.0035799,             0.78522,             0.60288,             0.65962,             0.33822,            0.038472,            0.017836,           0.0035182,           0.0049015,           0.0049015,           0.0049015
                 105,            0.040754,            0.021146,           0.0034523,             0.82867,              0.5843,              0.6663,             0.33928,             0.03861,            0.017751,           0.0034468,            0.004852,            0.004852,            0.004852
                 106,            0.040595,            0.020812,           0.0036802,             0.82939,             0.57513,             0.66749,             0.32782,            0.038703,            0.017829,           0.0032851,           0.0048025,           0.0048025,           0.0048025
                 107,            0.040784,            0.020954,           0.0035762,             0.81958,             0.58944,             0.67458,             0.33283,            0.038638,            0.017784,           0.0032422,            0.004753,            0.004753,            0.004753
                 108,            0.040736,            0.020598,           0.0035226,             0.84227,             0.56808,             0.67102,             0.33707,            0.038419,            0.017769,           0.0034395,           0.0047035,           0.0047035,           0.0047035
                 109,            0.040054,            0.020293,           0.0035084,             0.78924,             0.58882,             0.65341,             0.32651,            0.038604,            0.017739,           0.0034194,            0.004654,            0.004654,            0.004654
                 110,            0.040407,            0.021239,           0.0034673,             0.82601,             0.60862,             0.68377,             0.33384,            0.038815,            0.017715,           0.0034525,           0.0046045,           0.0046045,           0.0046045
                 111,            0.040365,            0.020999,           0.0034091,             0.78724,             0.60476,             0.67349,             0.33141,            0.038813,            0.017762,           0.0035067,            0.004555,            0.004555,            0.004555
                 112,            0.040356,            0.020284,           0.0034181,             0.77753,             0.61445,             0.67527,             0.33631,            0.038493,            0.017854,            0.003478,           0.0045055,           0.0045055,           0.0045055
                 113,            0.040386,             0.02115,           0.0034664,             0.81603,             0.57518,             0.65223,               0.341,             0.03826,            0.017773,           0.0034809,            0.004456,            0.004456,            0.004456
                 114,            0.039889,            0.020644,           0.0034143,             0.77624,              0.5926,             0.66927,             0.34328,            0.038381,            0.017769,           0.0034113,           0.0044065,           0.0044065,           0.0044065
                 115,            0.040215,            0.020696,           0.0034385,             0.86174,             0.58359,             0.68002,             0.34696,              0.0386,            0.017759,           0.0031374,            0.004357,            0.004357,            0.004357
                 116,            0.039752,            0.020695,           0.0033463,             0.86228,             0.58233,             0.66651,             0.34193,            0.038401,            0.017719,           0.0032565,           0.0043075,           0.0043075,           0.0043075
                 117,            0.039331,            0.020328,           0.0032619,             0.83005,             0.60494,             0.67406,             0.34569,            0.038438,            0.017678,           0.0032294,            0.004258,            0.004258,            0.004258
                 118,            0.039824,            0.020786,           0.0034263,             0.75794,             0.63524,             0.67628,             0.34384,            0.038582,             0.01767,           0.0033251,           0.0042085,           0.0042085,           0.0042085
                 119,            0.039576,            0.020358,           0.0033514,             0.83304,              0.5783,             0.66942,             0.34303,            0.038511,            0.017696,           0.0033902,            0.004159,            0.004159,            0.004159
                 120,            0.039494,            0.020364,           0.0033043,             0.79708,             0.56629,             0.65882,             0.34246,            0.038555,            0.017684,           0.0034314,           0.0041095,           0.0041095,           0.0041095
                 121,            0.039291,            0.020421,            0.003272,             0.71173,             0.61542,             0.66594,             0.34097,            0.038311,            0.017703,           0.0033596,             0.00406,             0.00406,             0.00406
                 122,            0.039202,            0.020499,           0.0033998,             0.79723,              0.5776,             0.66616,             0.33931,             0.03848,            0.017708,           0.0033276,           0.0040105,           0.0040105,           0.0040105
                 123,            0.039154,            0.020436,           0.0031826,              0.8609,             0.57278,             0.67008,             0.34523,            0.038318,            0.017824,           0.0033707,            0.003961,            0.003961,            0.003961
                 124,            0.039364,            0.020196,           0.0034537,              0.8355,             0.57621,             0.66145,             0.34641,            0.038281,            0.017774,           0.0034201,           0.0039115,           0.0039115,           0.0039115
                 125,            0.039296,            0.020306,            0.003371,             0.79304,              0.6171,             0.67184,             0.34476,            0.038106,            0.017736,           0.0032802,            0.003862,            0.003862,            0.003862
                 126,            0.039018,            0.019682,            0.003199,             0.84982,              0.5859,             0.68114,             0.34617,            0.038181,            0.017709,           0.0034028,           0.0038125,           0.0038125,           0.0038125
                 127,            0.038529,            0.020092,           0.0031039,             0.79625,              0.6224,             0.68551,             0.34911,            0.038239,            0.017697,           0.0032996,            0.003763,            0.003763,            0.003763
                 128,            0.039268,            0.019923,           0.0031736,              0.8198,             0.60743,             0.68693,             0.35184,             0.03814,            0.017648,           0.0033059,           0.0037135,           0.0037135,           0.0037135
                 129,            0.038488,            0.019852,           0.0030881,             0.80651,             0.62471,             0.68895,              0.3502,            0.038191,            0.017653,           0.0033284,            0.003664,            0.003664,            0.003664
                 130,            0.039031,            0.020378,           0.0032122,             0.84739,             0.60688,             0.68475,             0.34264,            0.038141,            0.017694,           0.0034394,           0.0036145,           0.0036145,           0.0036145
